State_Name,District_Name,Crop_Year,Season,Crop,Area,rainfall,Average Humidity,Mean Temp,Cost of Cultivation (`/Hectare) C2,Cost of Production (`/Quintal) C2,Yield (Quintal/ Hectare) ,cost of production per yield
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year ,Sweet potato,14,0,22,99,25909.05,2614.14,23.56,61589.1384
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year ,Sweet potato,10,0,59,84,19083.55,2509.99,6.42,16114.1358
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year ,Sweet potato,4,0.03114444,81,82,89025.27,1341.29,39.04,52363.9616
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year ,Sweet potato,5,0,91,78,7868.64,2554.91,10.93,27925.1663
Tamil Nadu,TIRUCHIRAPPALLI,2011,Whole Year ,Sweet potato,9,0,32,73,7868.64,1559.04,19.9,31024.896
Tamil Nadu,TIRUCHIRAPPALLI,2013,Whole Year ,Sweet potato,2,0.07964038,65,60,33046.12,2358,10.29,24263.82
Tamil Nadu,TIRUNELVELI,1997,Whole Year ,Sweet potato,151,0.01337133,57,60,27507.54,769.84,986.21,759223.9064
Tamil Nadu,TIRUNELVELI,1998,Whole Year ,Sweet potato,13,0.05361401,64,60,28144.5,732.62,36.61,26821.2182
Tamil Nadu,TIRUNELVELI,1999,Whole Year ,Sweet potato,2,0.27789621,59,77,27507.54,1559.04,8.05,12550.272
Tamil Nadu,TIRUNELVELI,2000,Whole Year ,Sweet potato,4,0.12240879,22,80,31902.74,810.25,1015.45,822768.3625
Tamil Nadu,TIRUNELVELI,2002,Whole Year ,Sweet potato,20,0.01609646,25,98,45239.51,1551.94,19.05,29564.457
Tamil Nadu,TIRUNELVELI,2003,Whole Year ,Sweet potato,22,0,74,85,15371.45,581.69,11.98,6968.6462
Tamil Nadu,TIRUNELVELI,2004,Whole Year ,Sweet potato,89,0.00153143,38,90,22560.3,3670.54,37.19,136507.3826
Tamil Nadu,TIRUNELVELI,2005,Whole Year ,Sweet potato,35,0,46,82,35423.48,1279.6,32.42,41484.632
Tamil Nadu,TIRUNELVELI,2006,Whole Year ,Sweet potato,28,0.01435425,35,76,25909.05,1918.92,8.05,15447.306
Tamil Nadu,TIRUNELVELI,2007,Whole Year ,Sweet potato,19,0.03092234,45,62,45239.51,1898.3,23.59,44780.897
Tamil Nadu,TIRUNELVELI,2008,Whole Year ,Sweet potato,59,0,51,54,29876.36,669.86,1.32,884.2152
Tamil Nadu,TIRUNELVELI,2009,Whole Year ,Sweet potato,22,0.12447929,58,60,18679.33,2277.68,8.05,18335.324
Tamil Nadu,TIRUNELVELI,2011,Whole Year ,Sweet potato,43,0.27789621,59,77,27507.54,1559.04,8.05,12550.272
Tamil Nadu,TIRUNELVELI,2013,Whole Year ,Sweet potato,176,0.10557575,30,86,35423.48,3207.35,11.98,38424.053
Tamil Nadu,TIRUPPUR,2009,Whole Year ,Sweet potato,2,0,23,95,13209.32,658.77,9.33,6146.3241
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year ,Sweet potato,61,0,40,82,45291.24,810.25,986.21,799076.6525
Tamil Nadu,TIRUVANNAMALAI,1999,Whole Year ,Sweet potato,14,0,45,62,85801.95,2539.47,37.19,94442.8893
Tamil Nadu,TIRUVANNAMALAI,2000,Whole Year ,Sweet potato,69,0,54,60,22489.75,732.62,42.68,31268.2216
Tamil Nadu,TIRUVANNAMALAI,2002,Whole Year ,Sweet potato,12,0.13790993,85,65,27507.54,1251.12,19.94,24947.3328
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year ,Sweet potato,2,0.09000015,21,75,89025.27,119.72,986.21,118069.0612
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year ,Sweet potato,56,0,47,84,15371.45,2614.14,13.7,35813.718
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year ,Sweet potato,13,0.0280096,21,94,19083.55,2127.35,24.39,51886.0665
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Sweet potato,21,0,70,86,91442.63,1341.29,67.41,90416.3589
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year ,Sweet potato,53,0,87,84,9165.59,1918.92,16.69,32026.7748
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year ,Sweet potato,11,0.06855089,55,84,25909.05,804.8,757.92,609974.016
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year ,Sweet potato,11,0,80,83,22560.3,2068.67,23.56,48737.8652
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year ,Sweet potato,18,0,45,70,19083.55,2614.14,42.95,112277.313
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Sweet potato,23,0,54,60,22489.75,732.62,42.68,31268.2216
Tamil Nadu,TUTICORIN,1997,Whole Year ,Sweet potato,133,0,63,56,16873.17,1551.94,10.29,15969.4626
Tamil Nadu,TUTICORIN,1998,Whole Year ,Sweet potato,45,0.27772908,61,68,86765.77,86.53,986.21,85336.7513
Tamil Nadu,TUTICORIN,1999,Whole Year ,Sweet potato,44,0.22267875,62,68,22489.75,404.43,9.33,3773.3319
Tamil Nadu,TUTICORIN,2000,Whole Year ,Sweet potato,15,0.08412435,22,84,29876.36,804.8,23.59,18985.232
Tamil Nadu,TUTICORIN,2002,Whole Year ,Sweet potato,51,0,19,98,86765.77,1882.68,19.9,37465.332
Tamil Nadu,TUTICORIN,2003,Whole Year ,Sweet potato,64,0,88,83,29876.36,2358,8.05,18981.9
Tamil Nadu,TUTICORIN,2004,Whole Year ,Sweet potato,89,0.06855089,55,84,25909.05,804.8,757.92,609974.016
Tamil Nadu,TUTICORIN,2005,Whole Year ,Sweet potato,27,0,98,74,19259.84,2614.14,31.1,81299.754
Tamil Nadu,TUTICORIN,2006,Whole Year ,Sweet potato,10,0,36,80,19083.55,1898.3,39.83,75609.289
Tamil Nadu,TUTICORIN,2007,Whole Year ,Sweet potato,11,0,44,72,91442.63,2261.24,42.68,96509.7232
Tamil Nadu,TUTICORIN,2008,Whole Year ,Sweet potato,6,0.00350056,41,62,35423.48,2179.26,9.59,20899.1034
Tamil Nadu,TUTICORIN,2009,Whole Year ,Sweet potato,4,0.00324931,38,54,9165.59,789.9,5.9,4660.41
Tamil Nadu,TUTICORIN,2011,Whole Year ,Sweet potato,7,0.26717011,54,60,7868.64,5777.48,1.32,7626.2736
Tamil Nadu,TUTICORIN,2013,Whole Year ,Sweet potato,4,0.24147998,36,78,9165.59,840.58,13.7,11515.946
Tamil Nadu,VELLORE,1997,Whole Year ,Sweet potato,11,0.0545119,17,77,33046.12,2539.47,6.42,16303.3974
Tamil Nadu,VELLORE,1998,Whole Year ,Sweet potato,10,0.0018103,23,94,17705.93,715.04,6.7,4790.768
Tamil Nadu,VELLORE,2002,Whole Year ,Sweet potato,4,0.01430875,43,88,46450.2,683.58,23.59,16125.6522
Tamil Nadu,VELLORE,2003,Whole Year ,Sweet potato,9,0,41,72,9165.59,2277.68,19.05,43389.804
Tamil Nadu,VELLORE,2004,Whole Year ,Sweet potato,8,0.07068956,42,66,45291.24,107.56,11.61,1248.7716
Tamil Nadu,VELLORE,2005,Whole Year ,Sweet potato,7,0,63,66,89025.27,2261.24,13.7,30978.988
Tamil Nadu,VELLORE,2006,Whole Year ,Sweet potato,10,0.15220806,59,59,15371.45,2261.24,6.7,15150.308
Tamil Nadu,VELLORE,2007,Whole Year ,Sweet potato,5,0.28809325,48,78,19083.55,2277.68,10.93,24895.0424
Tamil Nadu,VELLORE,2008,Whole Year ,Sweet potato,22,0.12240879,22,80,31902.74,810.25,1015.45,822768.3625
Tamil Nadu,VELLORE,2009,Whole Year ,Sweet potato,17,0,40,82,33046.12,2228.97,4.05,9027.3285
Tamil Nadu,VELLORE,2011,Whole Year ,Sweet potato,7,0,69,86,19259.84,732.62,1.32,967.0584
Tamil Nadu,VELLORE,2013,Whole Year ,Sweet potato,3,0,57,86,45239.51,731.25,5.9,4314.375
Tamil Nadu,VILLUPURAM,1997,Whole Year ,Sweet potato,178,0,65,85,89025.27,1691.66,24.39,41259.5874
Tamil Nadu,VILLUPURAM,1998,Whole Year ,Sweet potato,34,0,42,81,13209.32,93.64,13.54,1267.8856
Tamil Nadu,VILLUPURAM,2000,Whole Year ,Sweet potato,287,0.03092234,45,62,45239.51,1898.3,23.59,44780.897
Tamil Nadu,VILLUPURAM,2002,Whole Year ,Sweet potato,138,0,63,56,16873.17,1551.94,10.29,15969.4626
Tamil Nadu,VILLUPURAM,2003,Whole Year ,Sweet potato,139,0.23477725,61,72,45239.51,3484.01,16.69,58148.1269
Tamil Nadu,VILLUPURAM,2004,Whole Year ,Sweet potato,309,0.04538749,18,85,9165.59,769.84,39.83,30662.7272
Tamil Nadu,VILLUPURAM,2005,Whole Year ,Sweet potato,103,0,40,82,33046.12,2228.97,4.05,9027.3285
Tamil Nadu,VILLUPURAM,2006,Whole Year ,Sweet potato,166,0,17,92,19259.84,2509.99,8.72,21887.1128
Tamil Nadu,VILLUPURAM,2007,Whole Year ,Sweet potato,263,0,75,85,86765.77,1279.6,39.04,49955.584
Tamil Nadu,VILLUPURAM,2008,Whole Year ,Sweet potato,172,0,86,83,31902.74,2554.91,10.93,27925.1663
Tamil Nadu,VILLUPURAM,2009,Whole Year ,Sweet potato,94,0.0896692,58,82,28144.5,810.25,986.21,799076.6525
Tamil Nadu,VILLUPURAM,2011,Whole Year ,Sweet potato,30,0,42,81,13209.32,93.64,13.54,1267.8856
Tamil Nadu,VILLUPURAM,2013,Whole Year ,Sweet potato,42,0.07068956,42,66,45291.24,107.56,11.61,1248.7716
Tamil Nadu,VIRUDHUNAGAR,1997,Whole Year ,Sweet potato,68,0.02360537,46,62,27507.54,840.58,13.45,11305.801
Tamil Nadu,VIRUDHUNAGAR,1999,Whole Year ,Sweet potato,28,0.26717011,54,60,7868.64,5777.48,1.32,7626.2736
Tamil Nadu,VIRUDHUNAGAR,2000,Whole Year ,Sweet potato,7,0.21139503,38,58,28144.5,2539.47,8.72,22144.1784
Tamil Nadu,VIRUDHUNAGAR,2002,Whole Year ,Sweet potato,70,0.18707732,38,86,31902.74,404.43,13.45,5439.5835
Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Sweet potato,64,0.01978735,32,100,45291.24,5777.48,42.68,246582.8464
Tamil Nadu,VIRUDHUNAGAR,2004,Whole Year ,Sweet potato,46,0,61,84,86765.77,1691.66,24.39,41259.5874
Tamil Nadu,VIRUDHUNAGAR,2005,Whole Year ,Sweet potato,49,0.05615822,67,87,31902.74,1251.12,12.94,16189.4928
Tamil Nadu,VIRUDHUNAGAR,2006,Whole Year ,Sweet potato,62,0,91,78,7868.64,2554.91,10.93,27925.1663
Tamil Nadu,VIRUDHUNAGAR,2007,Whole Year ,Sweet potato,26,0,40,82,45291.24,810.25,986.21,799076.6525
Tamil Nadu,VIRUDHUNAGAR,2008,Whole Year ,Sweet potato,29,0,38,70,27507.54,2068.67,31.1,64335.637
Tamil Nadu,VIRUDHUNAGAR,2009,Whole Year ,Sweet potato,41,0.01225841,47,63,89025.27,2003.76,9.83,19696.9608
Tamil Nadu,VIRUDHUNAGAR,2011,Whole Year ,Sweet potato,22,0,56,58,19551.9,1898.3,9.59,18204.697
Tamil Nadu,VIRUDHUNAGAR,2013,Whole Year ,Sweet potato,4,0.18104788,42,63,25909.05,2003.76,12.69,25427.7144
Tamil Nadu,ARIYALUR,2008,Whole Year ,Tapioca,258,0.00324931,38,54,9165.59,789.9,5.9,4660.41
Tamil Nadu,ARIYALUR,2009,Whole Year ,Tapioca,257,0.06005408,62,59,44018.18,2127.35,19.9,42334.265
Tamil Nadu,ARIYALUR,2011,Whole Year ,Tapioca,273,0.16297403,33,61,29876.36,683.58,37.19,25422.3402
Tamil Nadu,ARIYALUR,2013,Whole Year ,Tapioca,189,0.08412435,22,84,29876.36,804.8,23.59,18985.232
Tamil Nadu,COIMBATORE,1997,Whole Year ,Tapioca,1320,0,45,81,25909.05,5777.48,3.01,17390.2148
Tamil Nadu,COIMBATORE,1998,Whole Year ,Tapioca,1526,0.01609646,25,98,45239.51,1551.94,19.05,29564.457
Tamil Nadu,COIMBATORE,1999,Whole Year ,Tapioca,834,0.00464197,70,82,35423.48,93.64,13.57,1270.6948
Tamil Nadu,COIMBATORE,2000,Whole Year ,Tapioca,1236,0,75,86,28144.5,658.77,13.45,8860.4565
Tamil Nadu,COIMBATORE,2002,Whole Year ,Tapioca,518,0,43,81,28144.5,119.72,11.61,1389.9492
Tamil Nadu,COIMBATORE,2003,Whole Year ,Tapioca,459,0.01394837,45,61,22489.75,2509.99,7.47,18749.6253
Tamil Nadu,COIMBATORE,2004,Whole Year ,Tapioca,579,0.02179417,48,64,45291.24,86.53,12.94,1119.6982
Tamil Nadu,COIMBATORE,2005,Whole Year ,Tapioca,848,0.08925248,72,53,19810.29,658.77,23.56,15520.6212
Tamil Nadu,COIMBATORE,2006,Whole Year ,Tapioca,1173,0.18104788,42,63,25909.05,2003.76,12.69,25427.7144
Tamil Nadu,COIMBATORE,2007,Whole Year ,Tapioca,1123,0.09120516,27,80,19083.55,1341.29,12.94,17356.2926
Tamil Nadu,COIMBATORE,2008,Whole Year ,Tapioca,797,0.18707732,38,86,31902.74,404.43,13.45,5439.5835
Tamil Nadu,COIMBATORE,2009,Whole Year ,Tapioca,600,0,17,90,33046.12,3670.54,9.83,36081.4082
Tamil Nadu,COIMBATORE,2011,Whole Year ,Tapioca,652,0,93,78,17705.93,2775.8,9.83,27286.114
Tamil Nadu,COIMBATORE,2013,Whole Year ,Tapioca,340,0,62,86,91442.63,2179.26,8.72,19003.1472
Tamil Nadu,CUDDALORE,1997,Whole Year ,Tapioca,6743,0,43,80,31902.74,1341.29,39.04,52363.9616
Tamil Nadu,CUDDALORE,1998,Whole Year ,Tapioca,4895,0,35,73,13209.32,3484.01,6.83,23795.7883
Tamil Nadu,CUDDALORE,1999,Whole Year ,Tapioca,3599,0.09070998,41,72,25909.05,86.53,13.54,1171.6162
Tamil Nadu,CUDDALORE,2000,Whole Year ,Tapioca,3706,0.07964038,65,60,33046.12,2358,10.29,24263.82
Tamil Nadu,CUDDALORE,2002,Whole Year ,Tapioca,4923,0.28862131,73,60,9165.59,2068.67,4.05,8378.1135
Tamil Nadu,CUDDALORE,2003,Whole Year ,Tapioca,5168,0.28560557,40,80,7868.64,2614.14,42.68,111571.4952
Tamil Nadu,CUDDALORE,2004,Whole Year ,Tapioca,6967,0.0545119,17,77,33046.12,2539.47,6.42,16303.3974
Tamil Nadu,CUDDALORE,2005,Whole Year ,Tapioca,5745,0,24,88,19259.84,731.25,36.61,26771.0625
Tamil Nadu,CUDDALORE,2006,Whole Year ,Tapioca,4226,0.0280096,21,94,19083.55,2127.35,24.39,51886.0665
Tamil Nadu,CUDDALORE,2007,Whole Year ,Tapioca,4057,0,59,88,85801.95,1595.56,56,89351.36
Tamil Nadu,CUDDALORE,2008,Whole Year ,Tapioca,3315,0,88,83,29876.36,2358,8.05,18981.9
Tamil Nadu,CUDDALORE,2009,Whole Year ,Tapioca,3080,0.12160108,55,82,15371.45,85.79,448.89,38510.2731
Tamil Nadu,CUDDALORE,2011,Whole Year ,Tapioca,3404,0,36,82,7868.64,1251.12,12.94,16189.4928
Tamil Nadu,CUDDALORE,2013,Whole Year ,Tapioca,3252,0,38,70,15371.45,1251.12,56,70062.72
Tamil Nadu,DHARMAPURI,1997,Whole Year ,Tapioca,15842,0.0440461,49,56,19259.84,581.69,4.71,2739.7599
Tamil Nadu,DHARMAPURI,1998,Whole Year ,Tapioca,16469,0.02046472,63,60,42070.44,2179.26,19.05,41514.903
Tamil Nadu,DHARMAPURI,1999,Whole Year ,Tapioca,22781,0.13790993,85,65,27507.54,1251.12,19.94,24947.3328
Tamil Nadu,DHARMAPURI,2000,Whole Year ,Tapioca,18014,0.22267875,62,68,22489.75,404.43,9.33,3773.3319
Tamil Nadu,DHARMAPURI,2002,Whole Year ,Tapioca,14712,0,25,95,13209.32,769.84,23.59,18160.5256
Tamil Nadu,DHARMAPURI,2003,Whole Year ,Tapioca,16274,0,61,85,45239.51,2127.35,12.69,26996.0715
Tamil Nadu,DHARMAPURI,2004,Whole Year ,Tapioca,22029,0.12807676,63,84,29876.36,93.64,13.54,1267.8856
Tamil Nadu,DHARMAPURI,2005,Whole Year ,Tapioca,24067,0,67,84,25909.05,404.43,11.97,4841.0271
Tamil Nadu,DHARMAPURI,2006,Whole Year ,Tapioca,29091,0,38,80,22560.3,2172.46,23.59,51248.3314
Tamil Nadu,DHARMAPURI,2007,Whole Year ,Tapioca,26585,0,41,68,35423.48,669.86,5.9,3952.174
Tamil Nadu,DHARMAPURI,2008,Whole Year ,Tapioca,23189,0.02979187,51,56,28144.5,3484.01,19.9,69331.799
Tamil Nadu,DHARMAPURI,2009,Whole Year ,Tapioca,22779,0.01770803,47,70,19259.84,85.79,11.61,996.0219
Tamil Nadu,DHARMAPURI,2011,Whole Year ,Tapioca,18049,0.291241,43,72,85801.95,107.56,744.01,80025.7156
Tamil Nadu,DHARMAPURI,2013,Whole Year ,Tapioca,17635,0.0151269,11,76,15371.45,1898.3,9.83,18660.289
Tamil Nadu,DINDIGUL,1997,Whole Year ,Tapioca,361,0,21,90,86765.77,1595.56,12.94,20646.5464
Tamil Nadu,DINDIGUL,1998,Whole Year ,Tapioca,133,0,23,95,13209.32,658.77,9.33,6146.3241
Tamil Nadu,DINDIGUL,1999,Whole Year ,Tapioca,294,0,69,84,27507.54,2179.26,8.72,19003.1472
Tamil Nadu,DINDIGUL,2000,Whole Year ,Tapioca,683,0.09054553,61,84,9165.59,86.53,13.57,1174.2121
Tamil Nadu,DINDIGUL,2002,Whole Year ,Tapioca,205,0,48,68,19259.84,1387.36,13.45,18659.992
Tamil Nadu,DINDIGUL,2003,Whole Year ,Tapioca,175,0.00338271,55,64,19083.55,804.8,448.89,361266.672
Tamil Nadu,DINDIGUL,2004,Whole Year ,Tapioca,154,0.16287162,52,55,25909.05,715.04,32.42,23181.5968
Tamil Nadu,DINDIGUL,2005,Whole Year ,Tapioca,237,0.24275834,52,75,85801.95,1918.92,11.98,22988.6616
Tamil Nadu,DINDIGUL,2006,Whole Year ,Tapioca,255,0.01387918,14,72,28144.5,3670.54,7.47,27418.9338
Tamil Nadu,DINDIGUL,2007,Whole Year ,Tapioca,291,0.00014373,18,92,91442.63,1610.4,13.54,21804.816
Tamil Nadu,DINDIGUL,2008,Whole Year ,Tapioca,253,0,22,99,25909.05,2614.14,23.56,61589.1384
Tamil Nadu,DINDIGUL,2009,Whole Year ,Tapioca,386,0,62,86,91442.63,1551.94,17.83,27671.0902
Tamil Nadu,DINDIGUL,2011,Whole Year ,Tapioca,640,0,65,84,29876.36,1559.04,6.83,10648.2432
Tamil Nadu,DINDIGUL,2013,Whole Year ,Tapioca,152,0,48,68,19259.84,1387.36,13.45,18659.992
Tamil Nadu,ERODE,1997,Whole Year ,Tapioca,7748,0.00350056,41,62,35423.48,2179.26,9.59,20899.1034
Tamil Nadu,ERODE,1998,Whole Year ,Tapioca,5037,0.07450455,59,58,26762.09,1559.04,16.69,26020.3776
Tamil Nadu,ERODE,1999,Whole Year ,Tapioca,2882,0.16655553,27,64,35423.48,804.8,39.83,32055.184
Tamil Nadu,ERODE,2000,Whole Year ,Tapioca,6624,0.24572588,35,80,25909.05,2261.24,5.9,13341.316
Tamil Nadu,ERODE,2002,Whole Year ,Tapioca,3745,0,22,92,45291.24,2775.8,7.47,20735.226
Tamil Nadu,ERODE,2003,Whole Year ,Tapioca,3834,0,74,86,13209.32,404.43,11.97,4841.0271
Tamil Nadu,ERODE,2004,Whole Year ,Tapioca,4039,0.01210957,51,89,45239.51,2003.76,9.59,19216.0584
Tamil Nadu,ERODE,2005,Whole Year ,Tapioca,6364,0,42,80,15371.45,86.53,13.57,1174.2121
Tamil Nadu,ERODE,2006,Whole Year ,Tapioca,8958,0,38,70,27507.54,2068.67,31.1,64335.637
Tamil Nadu,ERODE,2007,Whole Year ,Tapioca,8345,0.03775054,61,57,13209.32,2277.68,17.83,40611.0344
Tamil Nadu,ERODE,2008,Whole Year ,Tapioca,8395,0.00338271,55,64,19083.55,804.8,448.89,361266.672
Tamil Nadu,ERODE,2009,Whole Year ,Tapioca,8670,0.16287162,52,55,25909.05,715.04,32.42,23181.5968
Tamil Nadu,ERODE,2011,Whole Year ,Tapioca,5892,0.24019075,33,80,28144.5,2228.97,1.32,2942.2404
Tamil Nadu,ERODE,2013,Whole Year ,Tapioca,4794,0,22,86,22560.3,669.86,32.42,21716.8612
Tamil Nadu,KANCHIPURAM,1997,Whole Year ,Tapioca,7,0,16,91,17705.93,2003.76,6.42,12864.1392
Tamil Nadu,KANCHIPURAM,1998,Whole Year ,Tapioca,32,0,69,86,19259.84,732.62,1.32,967.0584
Tamil Nadu,KANCHIPURAM,1999,Whole Year ,Tapioca,3,0.02482661,93,78,46450.2,3670.54,37.19,136507.3826
Tamil Nadu,KANCHIPURAM,2000,Whole Year ,Tapioca,13,0,77,83,33046.12,840.58,42.95,36102.911
Tamil Nadu,KANCHIPURAM,2002,Whole Year ,Tapioca,7,0,98,74,19259.84,2614.14,31.1,81299.754
Tamil Nadu,KANCHIPURAM,2003,Whole Year ,Tapioca,4,0,48,68,19259.84,1387.36,13.45,18659.992
Tamil Nadu,KANCHIPURAM,2004,Whole Year ,Tapioca,3,0.01243261,47,62,86765.77,3670.54,39.83,146197.6082
Tamil Nadu,KANCHIPURAM,2006,Whole Year ,Tapioca,5,0,65,56,25270.26,2775.8,8.72,24204.976
Tamil Nadu,KANCHIPURAM,2007,Whole Year ,Tapioca,6,0.05361401,64,60,28144.5,732.62,36.61,26821.2182
Tamil Nadu,KANCHIPURAM,2008,Whole Year ,Tapioca,8,0.3132829,36,58,13209.32,3670.54,9.59,35200.4786
Tamil Nadu,KANCHIPURAM,2009,Whole Year ,Tapioca,16,0.22015464,48,73,29876.36,1387.36,23.56,32686.2016
Tamil Nadu,KANCHIPURAM,2011,Whole Year ,Tapioca,92,0.06777985,20,85,19083.55,1551.94,19.9,30883.606
Tamil Nadu,KANCHIPURAM,2013,Whole Year ,Tapioca,133,0,16,91,17705.93,2003.76,6.42,12864.1392
Tamil Nadu,KANNIYAKUMARI,1997,Whole Year ,Tapioca,9715,0,26,90,31902.74,1918.92,4.71,9038.1132
Tamil Nadu,KANNIYAKUMARI,1998,Whole Year ,Tapioca,9453,0,75,85,86765.77,1279.6,39.04,49955.584
Tamil Nadu,KANNIYAKUMARI,1999,Whole Year ,Tapioca,12576,0.03705747,58,89,15371.45,804.8,744.01,598779.248
Tamil Nadu,KANNIYAKUMARI,2000,Whole Year ,Tapioca,8179,0,69,84,27507.54,2179.26,8.72,19003.1472
Tamil Nadu,KANNIYAKUMARI,2002,Whole Year ,Tapioca,7405,0.0896692,58,82,28144.5,810.25,986.21,799076.6525
Tamil Nadu,KANNIYAKUMARI,2003,Whole Year ,Tapioca,8681,0,57,82,91442.63,715.04,1.32,943.8528
Tamil Nadu,KANNIYAKUMARI,2004,Whole Year ,Tapioca,7378,0,37,78,17705.93,769.84,744.01,572768.6584
Tamil Nadu,KANNIYAKUMARI,2005,Whole Year ,Tapioca,7693,0,35,73,13209.32,3484.01,6.83,23795.7883
Tamil Nadu,KANNIYAKUMARI,2006,Whole Year ,Tapioca,7868,0,44,72,91442.63,2261.24,42.68,96509.7232
Tamil Nadu,KANNIYAKUMARI,2007,Whole Year ,Tapioca,7614,0,40,64,46450.2,85.79,19.94,1710.6526
Tamil Nadu,KANNIYAKUMARI,2008,Whole Year ,Tapioca,6965,0.03893473,47,58,9165.59,1551.94,12.69,19694.1186
Tamil Nadu,KANNIYAKUMARI,2009,Whole Year ,Tapioca,6202,0,45,65,91442.63,5777.48,31.1,179679.628
Tamil Nadu,KANNIYAKUMARI,2011,Whole Year ,Tapioca,2712,0.00338271,55,64,19083.55,804.8,448.89,361266.672
Tamil Nadu,KANNIYAKUMARI,2013,Whole Year ,Tapioca,1038,0.11341892,58,54,30114.45,1918.92,13.45,25809.474
Tamil Nadu,KARUR,1997,Whole Year ,Tapioca,304,0.26461286,72,68,45239.51,93.64,448.89,42034.0596
Tamil Nadu,KARUR,1998,Whole Year ,Tapioca,249,0.22267875,62,68,22489.75,404.43,9.33,3773.3319
Tamil Nadu,KARUR,1999,Whole Year ,Tapioca,147,0.08412435,22,84,29876.36,804.8,23.59,18985.232
Tamil Nadu,KARUR,2000,Whole Year ,Tapioca,447,0.01139799,64,74,9165.59,658.77,42.95,28294.1715
Tamil Nadu,KARUR,2002,Whole Year ,Tapioca,680,0,74,85,19083.55,731.25,6.7,4899.375
Tamil Nadu,KARUR,2003,Whole Year ,Tapioca,1384,0,58,86,86765.77,669.86,6.7,4488.062
Tamil Nadu,KARUR,2004,Whole Year ,Tapioca,1752,0,72,82,31902.74,2277.68,19.9,45325.832
Tamil Nadu,KARUR,2005,Whole Year ,Tapioca,2191,0,42,81,13209.32,93.64,13.54,1267.8856
Tamil Nadu,KARUR,2006,Whole Year ,Tapioca,2606,0,36,72,28144.5,2358,10.93,25772.94
Tamil Nadu,KARUR,2007,Whole Year ,Tapioca,2839,0.07068956,42,66,45291.24,107.56,11.61,1248.7716
Tamil Nadu,KARUR,2008,Whole Year ,Tapioca,2516,0.02360537,46,62,27507.54,840.58,13.45,11305.801
Tamil Nadu,KARUR,2009,Whole Year ,Tapioca,3022,0.00417157,57,58,16528.68,2172.46,7.47,16228.2762
Tamil Nadu,KARUR,2011,Whole Year ,Tapioca,2362,0.33147006,57,71,91442.63,119.72,757.92,90738.1824
Tamil Nadu,KARUR,2013,Whole Year ,Tapioca,1113,0.08988969,21,79,35423.48,85.79,744.01,63828.6179
Tamil Nadu,KRISHNAGIRI,2003,Whole Year ,Tapioca,434,0.00948428,18,94,31902.74,107.56,986.21,106076.7476
Tamil Nadu,KRISHNAGIRI,2004,Whole Year ,Tapioca,943,0,62,92,22560.3,715.04,5.9,4218.736
Tamil Nadu,KRISHNAGIRI,2005,Whole Year ,Tapioca,1186,0,88,83,29876.36,2358,8.05,18981.9
Tamil Nadu,KRISHNAGIRI,2006,Whole Year ,Tapioca,1949,0,45,87,45291.24,683.58,1015.45,694141.311
Tamil Nadu,KRISHNAGIRI,2007,Whole Year ,Tapioca,1558,0,57,82,91442.63,715.04,1.32,943.8528
Tamil Nadu,KRISHNAGIRI,2008,Whole Year ,Tapioca,1439,0,35,73,13209.32,3484.01,6.83,23795.7883
Tamil Nadu,KRISHNAGIRI,2009,Whole Year ,Tapioca,1293,0.07029979,31,59,19259.84,804.8,986.21,793701.808
Tamil Nadu,KRISHNAGIRI,2011,Whole Year ,Tapioca,1321,0.00338271,55,64,19083.55,804.8,448.89,361266.672
Tamil Nadu,KRISHNAGIRI,2013,Whole Year ,Tapioca,429,0.16297403,33,61,29876.36,683.58,37.19,25422.3402
Tamil Nadu,MADURAI,1997,Whole Year ,Tapioca,56,0.301119,33,82,13209.32,2068.67,3.01,6226.6967
Tamil Nadu,MADURAI,1998,Whole Year ,Tapioca,2,0,22,84,46450.2,2509.99,12.69,31851.7731
Tamil Nadu,MADURAI,1999,Whole Year ,Tapioca,25,0,18,90,27507.54,1279.6,67.41,86257.836
Tamil Nadu,MADURAI,2000,Whole Year ,Tapioca,73,0,19,98,86765.77,1882.68,19.9,37465.332
Tamil Nadu,MADURAI,2002,Whole Year ,Tapioca,98,0.05569939,61,85,22560.3,2261.24,3.01,6806.3324
Tamil Nadu,MADURAI,2003,Whole Year ,Tapioca,123,0,40,82,29876.36,1595.56,67.41,107556.6996
Tamil Nadu,MADURAI,2004,Whole Year ,Tapioca,65,0.00571548,37,73,33046.12,3207.35,16.69,53530.6715
